#
# Version to read with FileManager
#
event_count chip_id(decimal) hit_x hit_y
6752 378 453 124
6752 378 453 125
6752 378 452 125
6752 378 452 126
6752 378 453 126
6752 378 454 124
6752 378 455 125
6752 378 454 125
6752 378 454 126
6752 378 455 126
6752 379 141 290
6752 379 141 291
6752 379 145 286
6752 379 145 287
6752 379 147 285
6752 379 146 285
6752 379 146 286
6752 379 147 286
6752 379 147 287
6752 379 146 287
6752 628 88 428
6752 628 89 428
6752 628 89 429
6752 628 88 429
6752 628 91 429
6752 628 90 429
6752 628 90 430
6752 628 91 430
6752 634 941 333
6752 634 940 333
6753 113 5 176
6753 370 8 472
6753 372 978 278
6753 632 304 486
6753 632 305 486
6753 632 305 487
6753 632 304 487
6754 120 501 167
6754 120 500 167
6754 370 8 472
6754 372 978 278
6754 376 764 158
6754 376 765 158
6754 376 765 159
6754 376 764 159
6755 121 875 183
6755 370 8 472
6755 372 978 278
6756 124 702 349
6756 370 8 472
6756 372 978 278
6756 380 738 368
6756 380 738 369
6756 636 765 390
6756 636 766 390
6756 636 766 391
6757 115 211 195
6757 115 210 195
6757 116 17 253
6757 370 8 472
6757 370 975 230
6757 371 393 223
6757 371 392 223
6757 372 978 278
6757 627 575 266
6757 627 576 265
6757 627 576 266
6758 121 93 284
6758 121 93 285
6758 121 94 284
6758 121 94 285
6758 370 8 472
6758 372 978 278
6758 377 295 302
6758 377 296 301
6758 377 296 302
6758 377 296 303
6758 633 497 318
6758 633 497 319
6758 633 498 318
6758 633 498 319
6759 114 445 268
6759 114 445 269
6759 114 444 269
6759 116 17 253
6759 122 789 482
6759 370 8 472
6759 370 179 327
6759 370 179 328
6759 370 180 327
6759 370 180 328
6759 372 978 278
6759 377 54 414
6759 625 945 388
6759 625 945 389
6759 625 946 388
6760 123 727 477
6760 123 726 477
6760 370 8 472
6760 371 178 87
6760 372 978 278
6760 379 664 488
6760 379 665 488
6760 379 665 489
6760 379 664 489
6760 635 601 499
6760 635 601 500
6760 635 601 501
6760 635 603 499
6760 635 602 499
6760 635 602 500
6760 635 603 500
6760 635 603 501
6760 635 602 501
6761 123 517 99
6761 123 518 99
6761 123 518 100
6761 370 8 472
6761 370 975 230
6761 372 978 278
6761 379 453 114
6761 379 454 114
6761 379 454 115
6761 635 389 129
6762 120 373 237
6762 120 372 238
6762 120 373 238
6762 120 373 239
6762 120 372 239
6762 120 373 240
6762 120 374 237
6762 120 374 238
6762 120 375 238
6762 120 375 239
6762 120 374 239
6762 120 374 240
6762 370 8 472
6762 372 978 278
6762 376 181 272
6762 376 181 273
6762 377 54 414
6763 120 935 354
6763 120 935 355
6763 120 936 354
6763 120 936 355
6763 370 8 472
6763 372 978 278
6763 377 87 385
6763 633 269 414
6763 633 269 415
6763 633 270 415
6764 124 279 399
6764 124 278 399
6764 124 278 400
6764 124 279 400
6764 370 8 472
6764 372 978 278
6764 380 413 426
6764 380 413 427
6764 380 412 427
6764 636 547 455
6764 636 548 455
6765 112 829 425
6765 368 817 443
6765 368 816 443
6765 368 817 444
6765 370 8 472
6765 372 978 278
6765 624 804 460
6765 624 804 461
6766 370 8 472
6766 372 978 278
6767 115 420 158
6767 115 421 158
6767 115 421 159
6767 115 420 159
6767 115 422 159
6767 121 875 183
6767 370 8 472
6767 370 979 147
6767 370 980 146
6767 370 981 146
6767 370 981 147
6767 370 980 147
6767 372 978 278
6767 626 508 136
6767 626 509 136
6767 626 508 137
6768 116 17 253
6768 370 8 472
6768 372 978 278
6769 116 17 253
6769 370 8 472
6769 372 978 278
6769 378 976 166
6769 378 977 166
6769 378 977 167
6769 380 1014 507
6769 634 929 118
6769 634 929 119
6770 115 443 24
6770 121 71 167
6770 121 72 166
6770 121 72 167
6770 370 8 472
6770 372 978 278
6770 376 953 386
6770 376 953 387
6770 376 952 387
6770 376 952 388
6770 376 953 388
6770 377 528 15
6770 633 476 60
6770 633 476 61
6771 112 991 36
6771 112 992 36
6771 369 113 86
6771 369 113 87
6771 369 114 87
6771 370 8 472
6771 372 978 278
6771 625 266 137
6771 625 266 138
6771 625 267 138
6772 113 5 176
6772 121 875 183
6772 122 855 30
6772 122 855 31
6772 370 8 472
6772 372 978 278
6772 378 780 60
6772 378 781 60
6772 378 781 61
6772 378 780 61
6772 634 705 89
6772 634 705 90
6772 634 706 89
6772 634 706 90
6773 112 753 321
6773 112 754 321
6773 121 875 183
6773 368 648 290
6773 368 649 290
6773 368 649 291
6773 368 648 291
6773 370 8 472
6773 372 978 278
6773 624 543 260
6774 121 123 149
6774 121 122 149
6774 370 8 472
6774 372 978 278
6774 377 355 156
6774 377 355 157
6774 377 356 156
6774 624 711 310
6774 633 587 161
6774 633 586 161
6774 633 586 162
6774 633 587 162
6775 369 526 20
6775 369 527 20
6775 370 8 472
6775 370 975 230
6775 372 978 278
6775 380 782 198
6775 625 564 48
6776 370 8 472
6776 372 978 278
6777 114 417 249
6777 114 417 250
6777 114 418 249
6777 114 418 250
6777 370 8 472
6777 370 787 216
6777 370 787 217
6777 370 788 215
6777 370 788 216
6777 370 789 216
6777 370 788 217
6777 372 978 278
6777 627 128 184
6777 627 129 184
6778 115 661 129
6778 115 662 129
6778 370 8 472
6778 371 738 166
6778 371 739 166
6778 371 738 167
6778 372 978 278
6778 627 815 204
6779 121 875 183
6779 370 8 472
6779 372 978 278
6779 624 711 310
6780 121 963 297
6780 121 962 297
6780 121 962 298
6780 121 963 298
6780 370 8 472
6780 372 978 278
6780 377 767 283
6780 377 768 283
6780 377 768 284
6780 633 571 268
6781 122 655 49
6781 122 655 50
6781 122 656 49
6781 370 8 472
6781 372 978 278
6781 378 574 34
6781 634 492 18
6781 634 492 19
6782 122 765 394
6782 122 766 394
6782 122 767 394
6782 122 766 395
6782 370 8 472
6782 372 978 278
6782 379 81 424
6782 379 81 425
6782 379 82 424
6782 379 82 425
6782 624 711 310
6782 635 429 453
6782 635 428 453
6782 635 428 454
6782 635 429 454
6783 113 34 447
6783 122 789 482
6783 369 83 425
6783 369 83 426
6783 370 8 472
6783 372 978 278
6783 625 133 404
6783 625 133 405
6784 370 8 472
6784 372 978 278
6785 115 631 86
6785 115 632 86
6785 370 8 472
6785 371 759 101
6785 371 759 102
6785 372 978 278
6785 627 886 118
6786 370 8 472
6786 372 978 278
6786 377 54 414
6787 120 79 195
6787 120 78 195
6787 120 78 196
6787 370 8 472
6787 372 978 278
6787 377 54 414
6788 113 943 24
6788 113 944 24
6788 369 957 33
6788 369 956 33
6788 370 8 472
6788 372 978 278
6788 372 1021 63
6788 625 971 44
6788 625 971 45
6789 121 875 183
6789 124 517 92
6789 124 517 93
6789 124 518 92
6789 124 518 93
6789 370 8 472
6789 372 978 278
6789 380 542 51
6789 636 565 11
6790 120 393 470
6790 370 8 472
6790 372 978 278
6790 377 54 414
6790 380 782 198
6791 370 8 472
6791 372 978 278
6792 116 474 182
6792 370 8 472
6792 372 543 239
6792 372 542 239
6792 372 978 278
6792 380 782 198
6792 628 613 297
6792 628 612 297
6793 370 8 472
6793 372 978 278
6794 121 875 183
6794 370 8 472
6794 372 978 278
6795 116 17 253
6795 370 8 472
6795 372 978 278
6796 370 8 472
6796 372 978 278
6797 116 909 403
6797 116 909 404
6797 370 8 472
6797 372 784 456
6797 372 785 456
6797 372 784 457
6797 372 978 278
6797 628 658 510
6797 628 659 511
6797 628 658 511
6798 116 17 253
6798 124 1005 327
6798 124 1006 327
6798 370 8 472
6798 372 978 278
6799 116 17 253
6799 370 8 472
6799 372 978 278
6800 112 127 411
6800 112 126 411
6800 112 126 412
6800 112 127 412
6800 368 63 433
6800 368 64 432
6800 368 64 433
6800 370 8 472
6800 372 978 278
6800 624 0 453
6800 624 0 454
6801 123 669 356
6801 123 669 357
6801 370 8 472
6801 370 366 317
6801 372 978 278
6801 379 719 339
6801 379 718 339
6801 379 718 340
6801 379 719 340
6801 380 782 198
6801 635 765 329
6801 635 765 330
6801 635 765 331
6801 635 766 320
6801 635 767 320
6801 635 767 321
6801 635 766 321
6801 635 766 329
6801 635 766 330
6801 635 767 331
6801 635 766 331
6801 635 766 332
6801 635 767 332
6801 635 767 333
6801 635 766 333
6801 635 767 334
6801 635 768 333
6801 635 768 334
6801 635 769 334
6801 635 769 335
6801 635 768 335
6801 635 769 336
6801 635 770 335
6801 635 770 336
6801 635 771 336
6801 635 771 337
6801 635 772 336
6801 635 773 336
6801 635 773 337
6801 635 772 337
6801 635 774 336
6801 635 775 336
6801 635 775 337
6801 635 774 337
6802 113 647 108
6802 113 648 108
6802 113 648 109
6802 369 523 58
6802 369 523 59
6802 369 524 58
6802 369 524 59
6802 370 8 472
6802 372 978 278
6802 625 399 9
6802 625 400 9
6803 121 875 183
6803 122 376 345
6803 370 8 472
6803 372 978 278
6803 378 339 311
6803 378 338 311
6803 634 300 276
6804 121 875 183
6804 370 8 472
6804 372 978 278
6804 376 585 2
6804 632 493 6
6805 113 770 14
6805 113 771 14
6805 113 771 15
6805 113 770 15
6805 122 789 482
6805 370 8 472
6805 370 975 230
6805 372 978 278
6805 379 178 16
6805 379 179 16
6805 635 104 54
6806 370 8 472
6806 372 978 278
6807 113 758 262
6807 113 759 262
6807 113 759 263
6807 113 758 263
6807 369 703 235
6807 369 704 235
6807 369 704 236
6807 370 8 472
6807 372 978 278
6807 625 650 207
6807 625 650 208
6808 116 17 253
6808 120 393 470
6808 370 8 472
6808 372 978 278
6809 370 8 472
6809 370 366 317
6809 372 978 278
6810 114 399 313
6810 114 399 314
6810 116 17 253
6810 370 8 472
6810 370 325 265
6810 370 325 266
6810 370 326 265
6810 370 326 266
6810 370 366 317
6810 372 978 278
6810 626 253 217
6810 626 252 217
6810 626 252 218
6810 626 253 218
6811 116 17 253
6811 116 451 95
6811 370 8 472
6811 372 463 119
6811 372 464 119
6811 372 464 120
6811 372 978 278
6811 628 477 145
6812 112 467 320
6812 112 467 321
6812 368 471 288
6812 368 471 289
6812 368 472 288
6812 368 472 289
6812 370 8 472
6812 372 978 278
6812 624 476 256
6813 122 789 482
6813 370 8 472
6813 372 978 278
6814 122 1001 207
6814 122 1000 207
6814 122 1001 208
6814 122 1002 207
6814 370 8 472
6814 372 978 278
6814 378 913 277
6814 378 912 277
6814 380 782 198
6814 634 821 347
6814 634 822 346
6814 634 822 347
6815 123 323 487
6815 123 322 488
6815 123 323 488
6815 123 323 489
6815 123 322 489
6815 123 322 490
6815 123 323 490
6815 123 324 488
6815 123 324 489
6815 123 324 490
6815 370 8 472
6815 372 978 278
6815 379 169 464
6815 379 169 465
6815 635 13 440
6816 113 371 356
6816 113 371 357
6816 113 372 356
6816 113 372 357
6816 369 282 341
6816 369 282 342
6816 370 8 472
6816 370 366 317
6816 372 978 278
6816 625 193 327
6817 124 58 41
6817 124 58 42
6817 370 8 472
6817 372 978 278
6817 380 43 32
6817 636 27 23
6817 636 28 23
6818 114 579 457
6818 114 578 457
6818 370 8 472
6818 370 509 450
6818 370 509 451
6818 370 508 451
6818 372 978 278
6818 626 439 445
6819 123 987 78
6819 123 987 79
6819 123 987 80
6819 123 988 78
6819 123 989 78
6819 123 989 79
6819 123 988 79
6819 123 988 80
6819 123 989 80
6819 123 990 78
6819 123 990 79
6819 123 990 80
6819 123 991 80
6819 123 990 81
6819 370 8 472
6819 372 978 278
6819 379 943 90
6819 635 895 101
6819 635 895 102
6819 635 895 103
6819 635 896 102
6820 123 309 254
6820 123 309 255
6820 123 310 254
6820 370 8 472
6820 372 978 278
6820 379 101 309
6820 379 101 310
6820 379 102 309
6820 379 102 310
6820 634 923 365
6820 634 922 365
6820 634 922 366
6820 634 923 366
6821 370 8 472
6821 372 978 278
6822 123 341 79
6822 123 340 79
6822 123 340 80
6822 123 341 80
6822 370 8 472
6822 372 978 278
6822 377 54 414
6822 379 261 46
6822 379 261 47
6822 635 180 13
6823 114 389 425
6823 114 388 425
6823 370 8 472
6823 370 447 474
6823 370 447 475
6823 372 978 278
6824 370 8 472
6824 372 273 183
6824 372 273 184
6824 372 274 183
6824 372 274 184
6824 372 978 278
6824 628 553 229
6824 628 553 230
6824 628 554 229
6824 628 554 230
6825 122 626 242
6825 122 627 242
6825 370 8 472
6825 372 978 278
6825 378 503 278
6825 378 503 279
6825 634 378 315
6825 634 378 316
6826 116 17 253
6826 123 13 94
6826 123 13 95
6826 123 13 96
6826 123 14 94
6826 123 14 95
6826 123 14 96
6826 370 8 472
6826 372 978 278
6826 378 905 61
6826 378 905 62
6826 378 906 60
6826 378 907 61
6826 378 906 61
6826 378 906 62
6826 378 907 62
6826 634 765 26
6826 634 765 27
6826 634 764 27
6826 634 765 28
6826 634 766 26
6826 634 767 27
6826 634 766 27
6826 634 766 28
6827 122 189 144
6827 122 189 145
6827 122 789 482
6827 370 8 472
6827 372 978 278
6827 378 265 219
6827 378 265 220
6827 634 341 294
6827 634 341 295
6828 115 531 101
6828 370 8 472
6828 371 469 143
6828 371 470 143
6828 372 978 278
6828 627 409 186
6829 114 362 236
6829 114 363 236
6829 370 8 472
6829 370 574 334
6829 370 575 335
6829 370 574 335
6829 372 978 278
6829 626 725 395
6829 626 725 396
6830 113 801 110
6830 113 801 111
6830 368 762 453
6830 369 832 205
6830 369 832 206
6830 370 8 472
6830 372 978 278
6830 625 863 301
6830 625 864 301
6831 123 529 143
6831 123 530 143
6831 370 8 472
6831 372 978 278
6831 379 697 169
6831 379 697 170
6831 379 698 169
6831 379 698 170
6831 635 865 195
6831 635 865 196
6831 635 866 195
6831 635 866 196
6832 123 591 40
6832 123 591 41
6832 123 592 40
6832 123 592 41
6832 370 8 472
6832 370 366 317
6832 370 975 230
6832 372 978 278
6832 379 735 60
6832 379 735 61
6832 379 736 60
6832 635 873 75
6832 635 872 75
6832 635 872 76
6832 635 873 76
6833 370 8 472
6833 372 978 278
6834 122 27 67
6834 122 27 68
6834 122 28 68
6834 368 762 453
6834 370 8 472
6834 372 978 278
6834 378 99 25
6834 378 98 25
6834 378 98 26
6834 378 99 26
6834 626 865 26
6835 122 320 230
6835 122 789 482
6835 370 8 472
6835 372 978 278
6835 378 226 194
6835 378 227 195
6835 378 226 195
6835 378 226 196
6835 378 227 196
6835 634 131 160
6836 121 875 183
6836 370 8 472
6836 372 978 278
6836 380 782 198
6837 123 557 22
6837 123 557 23
6837 370 8 472
6837 372 978 278
6837 379 479 88
6837 379 479 89
6837 635 401 153
6837 635 401 154
6838 113 204 76
6838 113 204 77
6838 121 875 183
6838 369 337 72
6838 370 8 472
6838 372 978 278
6838 625 467 66
6838 625 467 67
6838 625 468 66
6838 625 468 67
6839 370 8 472
6839 370 975 230
6839 372 978 278
6840 121 567 343
6840 121 566 343
6840 370 8 472
6840 372 978 278
6840 377 627 295
6840 377 627 296
6840 633 687 246
6840 633 687 247
6841 370 8 472
6841 372 978 278
6842 122 189 73
6842 122 189 74
6842 370 8 472
6842 372 978 278
6842 378 171 65
6842 378 170 65
6842 378 170 66
6842 634 151 56
6842 634 151 57
6843 370 8 472
6843 372 978 278
6844 121 809 35
6844 121 809 36
6844 121 810 34
6844 121 810 35
6844 370 8 472
6844 372 978 278
6844 377 561 58
6844 377 561 59
6844 377 562 58
6844 377 562 59
6844 633 313 81
6844 633 313 82
6844 633 314 82
6845 370 8 472
6845 372 978 278
6846 114 189 488
6846 114 189 489
6846 370 8 472
6846 372 978 278
6847 370 8 472
6847 372 978 278
6848 123 24 66
6848 123 25 66
6848 370 8 472
6848 372 978 278
6848 378 970 36
6848 378 971 36
6848 378 971 37
6848 378 970 37
6848 634 887 4
6849 122 345 430
6849 122 345 431
6849 122 346 430
6849 122 346 431
6849 370 8 472
6849 372 978 278
6849 378 499 408
6849 378 499 409
6849 634 653 385
6849 634 653 386
6849 634 654 385
6849 634 654 386
6850 114 275 511
6850 114 276 511
6850 370 8 472
6850 370 327 498
6850 370 327 499
6850 372 978 278
6850 624 711 310
6850 626 379 486
6850 626 379 487
6851 121 875 183
6851 123 409 298
6851 123 409 300
6851 370 8 472
6851 372 978 278
6851 379 397 276
6851 379 398 276
6851 379 469 384
6851 379 469 385
6851 379 470 384
6851 635 385 254
6852 114 67 68
6852 370 8 472
6852 370 113 58
6852 372 978 278
6852 626 160 48
6852 626 161 49
6852 626 160 49
6853 121 875 183
6853 123 75 212
6853 370 8 472
6853 372 978 278
6853 377 54 414
6853 379 125 279
6853 379 124 279
6853 379 124 280
6853 379 125 280
6853 379 125 281
6853 379 126 279
6853 379 126 280
6853 635 174 351
6854 370 8 472
6854 371 178 87
6854 372 978 278
6855 124 325 103
6855 124 325 104
6855 370 8 472
6855 372 978 278
6855 380 452 88
6855 380 453 88
6855 636 581 73
6855 636 580 73
6855 636 580 74
6855 636 581 74
6856 121 875 183
6856 370 8 472
6856 370 975 230
6856 372 978 278
6856 377 54 414
6857 370 8 472
6857 372 978 278
6858 113 225 25
6858 113 225 26
6858 370 8 472
6858 370 366 317
6858 372 978 278
6858 379 717 7
6858 379 717 8
6858 380 782 198
6858 635 635 49
6859 122 789 482
6859 123 601 149
6859 123 600 149
6859 370 8 472
6859 372 978 278
6859 379 601 213
6859 379 600 213
6859 379 601 214
6859 635 600 278
6860 370 8 472
6860 372 978 278
6861 121 875 183
6861 370 8 472
6861 370 975 230
6861 372 978 278
6862 115 719 220
6862 370 8 472
6862 371 777 278
6862 372 978 278
6862 380 782 198
6862 624 711 310
6862 627 836 337
6863 116 17 253
6863 120 743 501
6863 120 742 501
6863 120 742 502
6863 120 743 502
6863 370 8 472
6863 372 978 278
6863 376 583 485
6863 376 582 485
6863 632 419 467
6863 632 419 468
6863 632 420 467
6863 632 420 468
6864 114 179 151
6864 114 178 151
6864 114 178 152
6864 114 179 152
6864 370 8 472
6864 370 420 149
6864 371 178 87
6864 372 978 278
6864 626 664 147
6865 113 724 24
6865 113 725 25
6865 113 724 25
6865 116 17 253
6865 369 853 116
6865 370 8 472
6865 372 978 278
6865 625 982 206
6865 625 983 207
6865 625 982 207
6865 625 982 208
6865 625 983 208
6865 625 983 209
6865 625 982 209
6865 625 983 210
6865 625 984 210
6865 625 985 212
6865 625 985 213
6865 625 986 212
6865 625 987 213
6865 625 986 213
6865 625 986 214
6866 114 928 223
6866 370 8 472
6866 370 904 176
6866 370 905 177
6866 370 904 177
6866 372 978 278
6866 626 876 132
6866 626 876 133
6867 370 8 472
6867 370 366 317
6867 372 978 278
6868 114 693 134
6868 114 694 134
6868 114 695 134
6868 114 695 135
6868 114 694 135
6868 370 8 472
6868 370 740 131
6868 370 975 230
6868 372 978 278
6868 626 787 128
6868 626 787 129
6868 626 827 121
6868 626 826 122
6868 626 827 122
6868 626 827 123
6868 626 826 123
6868 626 826 124
6868 626 827 124
6868 626 829 117
6868 626 829 118
6868 626 829 119
6868 626 829 120
6868 626 829 121
6868 626 828 121
6868 626 828 122
6868 626 829 122
6868 626 829 123
6868 626 828 123
6868 626 828 124
6868 626 830 117
6868 626 830 118
6868 626 831 118
6868 626 831 119
6868 626 830 119
6868 626 830 120
6868 626 830 121
6869 114 999 263
6869 121 481 240
6869 121 481 241
6869 121 482 240
6869 121 482 241
6869 370 8 472
6869 371 137 262
6869 371 137 263
6869 372 978 278
6869 377 275 203
6869 377 276 202
6869 377 276 203
6869 627 306 263
6870 124 184 456
6870 124 185 456
6870 124 185 457
6870 124 184 457
6870 370 8 472
6870 372 978 278
6870 377 54 414
6870 380 332 466
6870 380 332 467
6870 636 481 477
6870 636 480 477
6871 114 134 71
6871 370 8 472
6871 370 92 48
6871 370 93 48
6871 370 93 49
6871 370 92 49
6871 370 93 50
6871 370 94 48
6871 370 94 49
6871 370 94 50
6871 370 100 42
6871 370 101 42
6871 370 101 43
6871 370 100 43
6871 372 978 278
6871 626 67 19
6871 626 66 19
6872 121 875 183
6872 370 8 472
6872 372 978 278
6873 124 1021 6
6873 124 1021 7
6873 370 8 472
6873 372 978 278
6873 380 987 56
6873 380 988 56
6873 636 953 107
6874 112 486 406
6874 368 321 478
6874 370 8 472
6874 372 978 278
6875 113 887 153
6875 113 886 153
6875 113 886 154
6875 113 887 154
6875 369 476 156
6875 369 477 156
6875 369 477 157
6875 369 476 157
6875 369 478 156
6875 369 478 157
6875 370 8 472
6875 372 978 278
6875 625 61 157
6875 625 61 158
6875 625 62 157
6875 625 62 158
6876 112 339 493
6876 112 338 493
6876 112 339 494
6876 370 8 472
6876 372 978 278
6877 370 8 472
6877 372 978 278
6878 121 875 183
6878 370 8 472
6878 370 975 230
6878 372 978 278
6878 379 48 360
6878 626 57 379
6878 626 56 380
6878 626 57 380
6878 626 57 381
6878 626 58 379
6878 626 58 380
6878 626 58 381
6878 635 53 321
6879 122 789 482
6879 124 329 409
6879 370 8 472
6879 372 978 278
6879 380 403 425
6879 636 477 442
6880 116 17 253
6880 122 789 482
6880 370 8 472
6880 372 978 278
6880 633 179 495
6880 633 179 496
6880 633 180 496
6881 113 985 59
6881 113 985 60
6881 113 986 59
6881 113 986 60
6881 369 791 7
6881 369 791 8
6881 369 792 8
6881 370 8 472
6881 372 978 278
6881 635 426 36
6881 635 426 37
6882 115 373 244
6882 115 374 243
6882 115 374 244
6882 116 17 253
6882 370 8 472
6882 371 390 194
6882 372 978 278
6882 627 427 145
6882 627 426 145
6883 122 789 482
6883 124 679 119
6883 124 680 118
6883 124 680 119
6883 370 8 472
6883 372 978 278
6883 380 793 61
6883 380 793 62
6883 636 905 5
6883 636 905 6
6883 636 906 5
6883 636 906 6
6884 370 8 472
6884 370 366 317
6884 372 978 278
6885 123 196 204
6885 123 197 204
6885 123 197 205
6885 123 196 205
6885 370 8 472
6885 372 978 278
6885 379 59 181
6885 379 60 181
6885 634 952 157
6885 634 952 158
6886 113 875 134
6886 122 789 482
6886 369 861 117
6886 370 8 472
6886 372 978 278
6886 625 848 100
6886 625 849 100
6886 625 849 101
6886 625 848 101
6887 121 875 183
6887 370 8 472
6887 372 978 278
6888 121 875 183
6888 122 226 368
6888 122 227 368
6888 122 227 369
6888 370 8 472
6888 372 978 278
6888 378 205 327
6888 378 205 328
6888 634 182 286
6888 634 182 287
6889 121 875 183
6889 122 252 3
6889 370 8 472
6889 372 978 278
6889 378 242 70
6889 378 243 70
6889 634 233 136
6889 634 233 137
6889 634 232 137
6890 113 5 176
6890 370 8 472
6890 372 978 278
6891 113 103 29
6891 113 104 29
6891 369 32 69
6891 369 37 71
6891 369 36 71
6891 369 36 72
6891 369 37 72
6891 370 8 472
6891 372 978 278
6891 377 54 414
6891 624 993 109
6891 624 992 109
6892 116 379 498
6892 116 380 498
6892 116 380 499
6892 370 8 472
6892 372 219 428
6892 372 219 429
6892 372 978 278
6892 628 115 391
6892 628 114 391
6892 628 114 392
6892 628 115 392
6893 116 860 48
6893 116 861 48
6893 116 861 49
6893 116 860 49
6893 121 875 183
6893 370 8 472
6893 372 978 278
6893 372 1006 133
6894 121 875 183
6894 124 250 399
6894 370 8 472
6894 370 366 317
6894 372 978 278
6894 380 165 441
6894 636 79 484
6894 636 79 485
6895 123 305 309
6895 370 8 472
6895 372 978 278
6895 379 397 265
6895 635 487 221
6895 635 487 222
6896 124 157 9
6896 124 156 9
6896 370 8 472
6896 372 978 278
6896 380 102 42
6896 636 47 76
6896 636 47 77
6897 116 17 253
6897 370 8 472
6897 372 978 278
6898 116 439 490
6898 116 439 491
6898 116 439 492
6898 116 440 490
6898 116 441 490
6898 116 441 491
6898 116 440 491
6898 116 440 492
6898 116 441 492
6898 370 8 472
6898 372 978 278
6899 370 8 472
6899 370 975 230
6899 372 978 278
6900 123 475 145
6900 123 475 146
6900 123 475 147
6900 123 476 145
6900 123 476 146
6900 123 476 147
6900 370 8 472
6900 372 978 278
6900 379 323 147
6900 379 324 147
6900 635 171 147
6900 635 171 148
6901 116 17 253
6901 368 762 453
6901 370 8 472
6901 372 978 278
6901 372 1021 63
6902 114 921 475
6902 114 920 475
6902 114 921 476
6902 370 8 472
6902 372 978 278
6903 370 8 472
6903 372 978 278
6904 116 17 253
6904 370 8 472
6904 372 978 278
6905 112 592 196
6905 112 593 196
6905 112 593 197
6905 112 592 197
6905 368 626 166
6905 368 627 166
6905 368 627 167
6905 368 626 167
6905 370 8 472
6905 372 978 278
6905 624 667 134
6905 624 667 135
6905 624 667 136
6905 624 669 133
6905 624 668 133
6905 624 668 134
6905 624 669 134
6905 624 669 135
6905 624 668 135
6905 624 668 136
6905 624 669 136
6905 624 670 133
6905 624 670 134
6905 624 670 135
6906 370 8 472
6906 372 978 278
6907 114 381 87
6907 114 382 87
6907 116 17 253
6907 370 8 472
6907 370 599 134
6907 370 599 135
6907 370 598 135
6907 372 978 278
6907 626 819 183
6907 626 819 184
6907 626 820 183
6907 626 820 184
6907 636 570 77
6908 115 947 223
6908 115 947 224
6908 115 948 223
6908 115 948 224
6908 370 8 472
6908 371 1019 216
6908 371 1020 216
6908 372 978 278
6908 628 59 210
6908 628 60 209
6908 628 60 210
6909 116 607 10
6909 116 607 11
6909 116 608 10
6909 116 608 11
6909 370 8 472
6909 370 366 317
6909 372 867 23
6909 372 866 23
6909 372 867 24
6909 372 978 278
6910 124 923 463
6910 124 922 463
6910 370 8 472
6910 372 978 278
6910 380 905 466
6910 380 906 465
6910 380 906 466
6910 636 887 469
6910 636 887 470
6910 636 888 469
6910 636 888 470
6911 370 8 472
6911 370 366 317
6911 372 978 278
6912 121 875 183
6912 123 952 490
6912 123 953 490
6912 123 953 491
6912 123 952 491
6912 123 952 492
6912 123 953 492
6912 123 954 490
6912 123 954 491
6912 123 954 492
6912 370 8 472
6912 370 975 230
6912 372 978 278
6912 380 3 499
6912 380 2 499
6912 380 2 500
6912 380 3 500
6912 636 82 508
6912 636 83 508
6913 112 310 35
6913 368 390 64
6913 368 391 65
6913 368 390 65
6913 370 8 472
6913 372 978 278
6913 624 471 93
6913 624 471 94
6914 370 8 472
6914 372 978 278
6915 123 106 18
6915 123 107 18
6915 370 8 472
6915 372 978 278
6915 635 219 176
6915 635 220 176
6916 121 139 151
6916 121 141 151
6916 121 140 151
6916 121 140 152
6916 121 141 152
6916 121 875 183
6916 370 8 472
6916 372 978 278
6916 376 966 214
6916 376 967 214
6916 376 967 215
6916 376 966 215
6916 632 761 277
6916 632 761 278
6916 632 762 277
6917 120 913 66
6917 120 914 66
6917 120 914 67
6917 370 8 472
6917 372 978 278
6917 376 863 64
6917 376 863 65
6917 376 864 64
6917 376 864 65
6917 632 812 62
6918 112 122 182
6918 112 123 182
6918 112 123 183
6918 112 122 183
6918 112 122 184
6918 368 103 261
6918 368 103 262
6918 370 8 472
6918 372 978 278
6918 624 83 340
6918 624 84 340
6919 370 8 472
6919 372 978 278
6920 370 8 472
6920 372 978 278
6920 628 927 25
6920 628 927 26
6920 628 928 26
6921 122 432 428
6921 122 433 428
6921 122 433 429
6921 122 432 429
6921 370 8 472
6921 370 366 317
6921 372 978 278
6921 378 434 449
6921 634 435 469
6921 634 435 470
6922 115 632 38
6922 121 875 183
6922 370 8 472
6922 370 975 230
6922 371 715 17
6922 371 714 17
6922 371 714 18
6922 372 978 278
6923 116 17 253
6923 116 243 213
6923 116 244 213
6923 121 875 183
6923 370 8 472
6923 372 447 385
6923 372 447 386
6923 372 448 385
6923 372 448 386
6923 372 448 387
6923 372 978 278
6924 112 413 309
6924 112 412 309
6924 112 412 310
6924 112 413 310
6924 112 413 311
6924 112 412 311
6924 112 414 310
6924 112 527 374
6924 112 527 375
6924 112 528 374
6924 112 528 375
6924 121 875 183
6924 368 317 395
6924 368 316 395
6924 368 316 396
6924 368 317 396
6924 370 8 472
6924 372 978 278
6924 624 220 480
6924 624 221 481
6924 624 220 481
6925 112 898 118
6925 112 898 119
6925 368 955 66
6925 368 955 67
6925 368 956 67
6925 369 13 218
6925 369 13 219
6925 369 14 218
6925 370 8 472
6925 370 975 230
6925 372 978 278
6925 624 950 76
